Date,name,code,Sector_main,sector,price,volume,EMA10,ADX,ATR,MACD,MACDsignal,ClgtEMA10,MACDSIGgtMACD,RSI,EPS,P/E,DY,DPS,Market_Cap (M),debt_ratio,debt-equity_ratio,polarity,risk,target
4/11/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.815,26435.0,0.8086795962693638,24.029579696830062,0.025521064309164333,0.010183670647018084,0.015970284805714483,1,1,54.14490831989499,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.204587648,medium,0
4/12/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.805,3340.0,0.8080105787658431,24.910744256155596,0.02476955971565259,0.00902130088553188,0.014580488021677962,-1,1,51.088317696387406,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.485204333,medium,0
4/15/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.795,5276.0,0.8056450189902353,24.984554080333456,0.024786019735963113,0.007210084680543738,0.013106407353451118,-1,1,48.16042823072496,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.0,medium,0
4/17/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.785,4909.0,0.8018913791738289,24.812879056592152,0.02408701832625146,0.004911153640390076,0.011467356610838909,-1,1,45.36081153765172,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.0,medium,1
4/19/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.8,1923.0,0.8015474920513146,24.653466534546652,0.023437945588662072,0.004250610476276728,0.010024007383926472,-1,1,50.051204175873146,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.0,medium,0
4/22/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.8,2223.0,0.8012661298601665,24.827967624694782,0.022835235189471923,0.0036846508978257697,0.00875613608670633,-1,1,50.051204175873146,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.0,medium,0
4/23/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.8,1585.0,0.8010359244310453,25.438378547164515,0.022989861247366777,0.0031992449500612974,0.007644757859377324,-1,1,50.051204175873146,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.0,medium,1
4/24/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.815,4677.0,0.8035748472617643,26.005188689457835,0.022776299729697715,0.003979063709504405,0.00691161902940274,1,1,54.88793296998681,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.0,medium,1
4/25/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.82,1432.0,0.8065612386687162,26.68482047067079,0.021863706891862168,0.004943547766509626,0.006518004776824117,1,1,56.403387424071305,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.0,medium,0
4/26/2019,MALAYSIA MARINE AND HEAVY ENG,5186,Main Market,Energy ,0.795,4828.0,0.8044591952744041,25.885008218399964,0.02244487068530058,0.003648558947735858,0.005944115611006466,-1,1,47.76361945996609,-7.67,-11,0.0,0.0,1304.0,0.009535551,0.009627353,0.163515902,medium,0
4/11/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.565,21488.0,0.5716969211410182,20.91599908093367,0.025012181017338767,-0.009654097296374564,-0.017210036804626985,-1,-1,47.60684257209707,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,0
4/12/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.565,12674.0,0.5704792991153785,21.48925165147417,0.02465416808752885,-0.009488991294464122,-0.015665827702594413,-1,-1,47.60684257209706,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,1
4/15/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.57,9753.0,0.5703921538216733,22.021557609833206,0.023964584652705363,-0.00885263768847211,-0.014303189699769953,-1,-1,49.19450235455795,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,0
4/17/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.56,7119.0,0.5685026713086418,21.953290907136232,0.02296711432036926,-0.009050906086188082,-0.013252732977053578,-1,-1,46.18041794773462,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,0
4/19/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.555,4964.0,0.566047640161616,21.61454633922657,0.022398034726057163,-0.00950196074438503,-0.012502578530519868,-1,-1,44.70554398054257,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,1
4/22/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.6,16904.0,0.5722207964958677,22.309071621184877,0.024012460817053074,-0.006157323103435308,-0.011233527445102956,1,-1,57.77583628998294,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,0
4/23/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.6,10220.0,0.5772715607693463,23.099734543731184,0.023368713615835,-0.003466711582993942,-0.009680164272681153,1,-1,57.77583628998295,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,1
4/24/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.61,13320.0,0.5832221860840106,24.120185776199257,0.022770948357561074,-0.0005214551315598781,-0.007848422444456899,1,-1,60.20042983833904,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,0
4/25/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.59,8573.0,0.5844545158869178,24.470687970442498,0.02257302347487814,0.00019658288744472951,-0.006239421378076574,1,-1,53.574447573753616,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,0
4/26/2019,MALAYSIAN BULK CARRIERS BHD,5077,Main Market,Transportation & Logistics ,0.585,6275.0,0.584553694816569,24.22942111389083,0.021674950369529704,0.00035804762726376893,-0.004919927577008505,1,-1,52.032567398936436,26.38,2,0.0,0.0,595.0,0.448209022,0.812280445,0.0,medium,0
4/11/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,0.955,167146.0,0.9311182334545537,37.09714118578144,0.029702669752450766,0.040759084717697625,0.029907800105759504,1,-1,71.94455384237519,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.06818181799999999,low,1
4/12/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,0.96,225131.0,0.936369463735544,38.587291526169174,0.030795336198704285,0.040924145828681424,0.03211106925034389,1,-1,72.7924383019444,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.0,low,0
4/15/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,0.935,128820.0,0.9361204703290814,38.549742322342205,0.03180995504165397,0.038592793185393215,0.033407414037353755,-1,-1,62.60463257844117,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.5,low,0
4/17/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,0.93,111045.0,0.9350076575419757,38.25438574096376,0.03203781539582154,0.0359275705368296,0.03391144533724892,-1,-1,60.772666782805786,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.0,low,1
4/19/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,0.96,143628.0,0.939551719807071,38.458718937331284,0.03260654286754856,0.03582316452400247,0.03429378917459963,1,-1,67.0103646908973,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.0,low,1
4/22/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,1.06,779803.0,0.9614514071148763,40.04127322701455,0.037420361234152245,0.043310331727354434,0.03609709768515059,1,-1,78.99845889045403,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.436449582,low,0
4/23/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,1.04,122447.0,0.9757329694576261,41.510787924577585,0.03903319257456994,0.04708733928864328,0.03829514600584913,1,-1,73.2641776342826,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.21443232199999998,low,1
4/24/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,1.05,242577.0,0.9892360659198759,43.096552741800465,0.03910225024781495,0.05030764618949757,0.04069764604257882,1,-1,74.26985191779686,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.0,low,1
4/25/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,1.06,150589.0,1.0021022357526257,44.56904864350743,0.03845208951582817,0.05305509295011557,0.043169135424086166,1,-1,75.2715689175453,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.0,low,1
4/26/2019,MALAYSIAN RESOURCES CORPORATION BERHAD,1651,Main Market,Property ,1.07,765413.0,1.0144472837976029,46.629174833830916,0.042848368836126145,0.0554007553072936,0.045615459400727656,1,-1,76.26662364629766,2.3,36,0.0,0.0,3673.9,0.132394448,0.152597511,0.0,low,0
4/11/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.5,14807.0,5.5309982405367375,22.790087292462328,0.13685943210423598,0.05697144911175567,0.0433625165398972,-1,-1,49.91392280462292,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.47100603799999996,low,1
4/12/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.51,11585.0,5.527180378620967,22.18952390078375,0.13065518695393338,0.051842195814272074,0.04505845239477217,-1,-1,50.408507323775254,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.0,low,1
4/15/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.56,8268.0,5.533147582508064,22.362499638843342,0.126322673600081,0.051221359802690714,0.04629103387635588,1,-1,52.91223048379088,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.0,low,0
4/17/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.53,12379.0,5.532575294779325,21.639019002407196,0.12515676834293232,0.04775806822891404,0.04658444074686751,-1,-1,51.24064106109418,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.0,low,0
4/19/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.35,15706.0,5.499379786637629,20.432511576639993,0.1290741420327229,0.03014143730098162,0.043295840057690334,-1,1,42.55403336191957,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.224797253,low,1
4/22/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.38,11798.0,5.477674370885333,19.52691232997696,0.1269974176018141,0.018388903812704527,0.038314452808693174,-1,1,44.25036633907396,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.0,low,0
4/23/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.34,14100.0,5.452642667087999,18.685998743789856,0.12221188777311312,0.005780635081857888,0.03180768926332612,-1,1,42.450430270417606,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.0,low,0
4/24/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.32,14647.0,5.428525818526545,18.557087973683164,0.11919675293217648,-0.0057589559190258655,0.024294360226855723,-1,1,41.54058507498457,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.0,low,1
4/25/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.34,18730.0,5.412430215158082,18.437385115726947,0.11353984200844959,-0.013138875296709429,0.016807713122142694,-1,1,42.85949212302949,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.0,low,1
4/26/2019,MAXIS BERHAD,6012,Main Market,Telecommunications & Media ,5.44,16507.0,5.417442903311158,17.218379370760776,0.11400128186498891,-0.010793924663308196,0.011287385565052516,1,1,49.049139847262396,22.77,24,0.0364,20.0,42991.6,4.72e-05,4.72e-05,0.434960716,low,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/11/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.7,151.0,0.6837333144772305,26.487620191865663,0.032470530388708986,0.026570642972773784,0.02641785376211979,1,-1,62.55417781778626,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/12/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,270.0,0.6848727118450068,27.013911969560137,0.03300834964665834,0.025356087311051434,0.026205500471906118,1,1,59.31279851314508,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/15/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.69,50.0,0.6858049460550055,27.502611477419293,0.030650610386182744,0.024115554102453474,0.02578751119801559,1,1,59.31279851314509,-8.73,-7,0.0,0.0,28.0,0.0014467689999999999,0.001448865,0.0,medium,0
4/17/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.67,78.0,0.68293131949955,26.77991382435036,0.030604138215741115,0.021273363650105237,0.024884681688433517,-1,1,52.94881374206416,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/17/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.67,78.0,0.68293131949955,26.77991382435036,0.030604138215741115,0.021273363650105237,0.024884681688433517,-1,1,52.94881374206416,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/17/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.67,78.0,0.68293131949955,26.77991382435036,0.030604138215741115,0.021273363650105237,0.024884681688433517,-1,1,52.94881374206416,-8.73,-7,0.0,0.0,28.4,0.0014467689999999999,0.001448865,0.0,medium,0
4/17/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.67,78.0,0.68293131949955,26.77991382435036,0.030604138215741115,0.021273363650105237,0.024884681688433517,-1,1,52.94881374206416,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
4/17/2019,MCE HOLDINGS BERHAD,7004,Main Market,Industrial Products & Services ,0.67,78.0,0.68293131949955,26.77991382435036,0.030604138215741115,0.021273363650105237,0.024884681688433517,-1,1,52.94881374206416,-8.73,-8,0.0,0.0,31.5,0.0014467689999999999,0.001448865,0.0,medium,0
