extracted_code,extracted_date,news
7765,2019-04-12,上升股:佳捷协作阻力RM6.10
7765,2019-04-12,PetChem down 17 sen after explosion and fire at RAPID project
7765,2019-04-02,My100公交月卡　逾12萬人受惠
7765,2019-03-27,【2018国行年报】私人开销未失动力
7811,2019-03-22,Sapura Industrial’s profit halved
7811,2019-03-26,沙布拉工业伙日企 多元化至航空零件制造组装
7811,2019-03-26,Sapura Industrial diversifies into aerospace components making
7811,2019-03-26,沙布拉工业多元化至航空零部件制造
7811,2019-03-26,Sapura Aerospace Technologies to build RM100m hi-tech facility
7811,2019-03-26,Sapura Aerospace Technologies to build RM100 mil hi-tech facility
7889,2019-03-18,达力主要股东 入股THRIVEN环球
8079,2019-03-09,李水吉派息2.5仙
8125,2019-03-05,独立顾问建议耐慕志股东 接受森德综合换股献议
8125,2019-03-05,MIDF Research tells Daibochi shareholders to accept Scientex takeover offer
8125,2019-03-05,MIDF研究建议耐慕志股东接受森德的收购献议
8125,2019-02-26,Thinning profit margin in FY19 expected for Daibochi
8125,2019-03-05,"Accept Daibochi takeover offer, says MIDF"
8133,2019-03-29,BHIC unit bags RM150m contract from Mindef
8133,2019-03-29,莫实得重工攫国防部1.5亿订单
8133,2019-03-29,莫实得重工业赢1.5亿合约
8133,2019-03-28,BHIC获国防部1.5亿合约
8133,2019-03-28,Boustead Heavy Industries bags RM150m contract from defence ministry
8133,2019-03-16,"莫实得重工业
国防部砍合约10.4%"
8133,2019-03-01,莫实得重工末季亏1.3亿
8133,2019-04-25,43亿合约支撑·莫实得重工今年可达无盈亏
8133,2019-04-24,Boustead Heavy positive it can turn around financial fortunes this year
8133,2019-04-24,BHIC says lower contract price to buildships for China won’t impact margins
8141,2019-03-01,上任仅5个月 Majuperak总执行长辞职
8141,2019-03-01,Majuperak CEO resigns after just 5 months on the job
8141,2019-03-20,Majuperak
8176,2019-03-21,ATA IMS sees higher sales on increased orders
8176,2019-03-25,No slowdown in ATA IMS earnings at all — chairman
8176,2019-04-05,"AmInvestment upgrades ATA IMS, raises fair value to RM2.07"
8176,2019-04-08,Vertical integration seen to enhance ATA IMS’ margins
8176,2019-03-13,ATA IMS prices placement shares at RM1.69 each to raise RM97m
8176,2019-03-13,配售股定价1.69令吉 开泰筹9700万
8192,2019-02-27,"ACE group exits or no merger, SC tells Apex Equity"
8192,2019-02-26,ZJ Advisory co-founder sues Apex Equity
8192,2019-03-02,证监会虽批准 艾毕斯并购Mercury须符3条件
8192,2019-03-03,JF Apex证券Mercury证券 合并之路困难重重
8192,2019-03-11,Drama unfolds in JF Apex-Mercury Securities merger
8192,2019-03-21,Eight extremely complicated women’s wristwatches
8192,2019-02-25,Shareholder sues Apex Equity over the proposed merger with Mercury Securities and past corporate exercises
8192,2019-03-02,The Apex saga deepens
8206,2019-03-29,EcoWorld quarterly net profit             up three-fold
8206,2019-03-28,EcoWorld 1Q profit comes in 3 times higher on stronger JV profit
8206,2019-03-25,商产住宅交易回升·依特区产业平稳
8206,2019-03-17,Enhancing health and wellness programme in EcoWorld’s townships
8273,2019-03-19,Stock With Momentum: Public Packages Holdings
8338,2019-04-12,Dataprep to collaborate with Indonesian company on ICT ventures
8338,2019-04-13,泰达进军印尼科技业
8346,2019-04-26,Politics and Policy: Sultans and the appointment of MBs
8346,2019-04-25,"Those given trust, power should build a better nation based on rule of law — Sultan Nazrin"
8346,2019-03-26,Can A-G represent private citizens in suit against state govt? asks MP
8346,2019-04-11,Perak MB's Office lodges report over theme park project
8346,2019-04-11,Perak has not yet agreed to raise water tariffs — MB
8346,2019-04-15,Perak to expedite Yamaha Electronics' renovation approval
8346,2019-04-16,Sultan Nazrin calls on govt to tackle rising cost of foodstuff
8346,2019-04-25,Zamri's tenure as Ipoh mayor shortened on medical grounds — PSD
8346,2019-04-24,"Perak tightens conditions for forest plantations with RM200,000 paid-up capital requirement"
8346,2019-04-23,Audio recording criticising Perak MB strengthens ties among Exco members
8346,2019-04-16,Development not licence for environmental destruction — Sultan Nazrin
8346,2019-04-22,List of duty-free items in Pangkor will be finalised — MB
8346,2019-04-22,Dr Mahathir's visit to China to focus on wooing investments in 3 sectors – Loke
8346,2019-04-16,NZ PM Ardern a woman of great courage — Sultan Nazrin
8346,2019-04-29,Pushing smart manufacturing to the fore
8346,2019-04-07,Industry players more optimistic about 2H2019
8346,2019-04-18,Penang RTD's operations not affected by detention of 24 enforcement officers
8346,2019-04-08,Digital tax rate fixed at 6%
8346,2019-04-09,Digital tax fixed at 6%
8346,2019-04-09,Stock With Momentum: Perak Corp
8346,2019-03-27,‘Can AG represent private citizens in suit against state government?’
8346,2019-03-27,"Umno lawmaker Abdul Azeez's money laundering, graft case to be called on June 21"
8346,2019-03-27,RM13 bil petrochemical project in Lahad Datu raises eyebrows
8346,2019-05-01,Property overhang continues to increase
8346,2019-05-01,CUEPACS seeks special Raya aid from Government
8346,2019-04-30,Over 30% increase in unsold residential properties in Malaysia
8346,2019-04-29,Alibaba.com partners Exabytes to boost exports by Malaysian SMEs
8346,2019-04-05,Politics and Policy: Storm brewing in Perak
8346,2019-04-20,Jewellery shop supervisor shot dead in heist in Serdang
8346,2019-04-19,Perak MB says aware of attempts to remove him
8346,2019-04-02,PAC: VEP report can only be tabled in July parliamentary session
8346,2019-04-03,VEP report to be tabled in July — PAC
8346,2019-03-20,"Police stepping up security, monitoring extremist groups — Muhyiddin"
8346,2019-03-21,Federal Court rejects bid to adduce further evidence in Karpal’s sedition appeal
8346,2019-03-22,Court rejects bid to adduce further evidence in Karpal’s sedition appeal
8346,2019-03-20,Putrajaya mulls special court for corruption
8346,2019-03-29,Perak to build National Rocket and Aerospace Innovation Centre
8346,2019-04-02,Matrade targets up to RM600mil potential sales from INSP
8346,2019-03-29,Karpal acquitted of sedition five years after his death
8346,2019-03-28,"Abdul Azeez’s money laundering, graft case to be called on June 21"
8346,2019-03-19,Developers can apply for Bumi-quota release six months after property not sold
8346,2019-03-19,"Mindef land swaps breached financial regulations, says PM"
8397,2019-03-29,东南物流458万买TN运输
8494,2019-03-05,LBI建议5送1红股3凭单
8494,2019-03-06,LBI Capital proposes bonus issue
8494,2019-03-06,LBI资本5配1红股送3凭单
8524,2019-03-18,Taliworks’ assets seen to bring recurrent earnings
8524,2019-03-15,"Affin Hwang Capital starts coverage on Taliworks, target price RM1.18"
8524,2019-03-04,CIMB Research lowers target price for Taliworks to RM1.08
8524,2019-02-25,取消高速大道特许权？
8524,2019-02-25,政府谈判接管高速大道 达力集团应声下挫
8524,2019-02-25,"Taliworks active, down 1.69% after govt's move to take over highways"
8524,2019-04-05,CIMB Research maintains add on Taliworks as water sector drivers expected in 2H19
8524,2019-04-22,建筑业务或成黑马‧达力公用事业给力
8532,2019-04-24,顶峰与苏仕振正式签约·9600万购Asianmax
8532,2019-04-22,Sinotop shares to be suspended tomorrow pending announcement
8532,2019-04-22,配合重大宣布 顶峰控股明暂停交易
8532,2019-04-24,Quick take: Sinotop jumps 34% in early trade
8532,2019-04-23,Sinotop shares to be suspended today pending announcement
8532,2019-04-23,Sinotop's major shareholder to inject construction firm for RM96m
8532,2019-04-01,Sinotop to acquire construction firm ACSB for RM96 mil
8532,2019-04-24,大股东拟注入建筑公司 顶峰飙涨47%
8532,2019-04-24,Sinotop jumps 47% as major shareholder plans to inject building firm into group
8567,2019-03-19,Salcon bags RM124.7 mil water treatment plant contract
8567,2019-04-24,实康获3980万合约
8567,2019-04-24,Salcon bags RM39.8m Langat 2 pipe installation package
8567,2019-03-19,实康获1.2亿污水处理厂建筑合约
8567,2019-03-20,Quick take: Salcon shares lifted by water treatment plant contact wins
8567,2019-03-20,Salcon secures RM125mil Sabah job
8567,2019-03-20,Salcon jumps 9.26% on securing Sabah water treatment contract
8567,2019-03-20,获沙巴滤水厂合约 实康跳涨9.26%
8567,2019-03-20,Salcon bags RM124.7m water treatment plant contract
8567,2019-03-20,实康攫1.25亿工程
8567,2019-03-21,"实康赢1.2亿建筑合约
扩建沙巴污水处理厂"
8567,2019-04-08,Stock With Momentum: Salcon
8583,2019-03-01,马星集团 全年净利超标
8583,2019-03-01,"Mah Sing launches ‘RM500,000 In Your Bank’ sales campaign"
8583,2019-03-01,Mah Sing seen in strong position to expand land bank
8583,2019-02-28,马星集团鼓励置产 推出“50万令吉在你银行”销售活动
8583,2019-02-28,Mah Sing plans RM2.2b worth of launches
8583,2019-02-28,手握12.2亿现金·马星末季赚6602万
8583,2019-02-28,Mah Sing net profit at RM271.6mil
8583,2019-03-31,新收购地段发展前景佳 马星获上修评级目标价
8583,2019-03-30,可负担屋销售不俗·马星购地率受看好
8583,2019-03-29,强化地库及资产价值 马星买地券商唱旺
8583,2019-03-29,马星9030万购地· 发展5亿房产
8583,2019-03-29,"马星9030万灵区购地
冀推42.8万起跳可负担屋"
8583,2019-03-28,马星斥9030万八打灵购地
8583,2019-03-28,马星购八打灵区土地 打造5亿GDV项目
8583,2019-03-28,Mah Sing acquires land in Mukim Petaling for RM90.3mil
8583,2019-04-05,Mah Sing to launch Ramada Meridin Johor Bahru on March 29
8583,2019-03-19,Mah Sing allocates RM28m for digitalisation initiative
8583,2019-03-19,【2019年投资大马大会】主攻中产可负担屋 马星15亿销售可期
8583,2019-03-19,经济学家：勿过分关注国债 应往前看 寻找新催化剂
8583,2019-03-20,手握12亿银弹·马星探讨购更多地库
8583,2019-02-27,2018财年净利跌25% 马星拟推22亿新项目
8583,2019-02-27,"Mah Sing plans new launches worth RM2.2b, profit drops 25% in FY18"
8583,2019-02-27,手握12.2亿现金马星探讨购地联营
8583,2019-04-27,中价屋是今年领头羊 马星唱好中长期房市
8591,2019-03-04,Uni Wall获Crest Builder颁2125万令吉分包合约
8591,2019-03-19,Stock With Momentum: Crest Builder Holdings
8591,2019-03-19,Crest Builder
8591,2019-03-18,热门股:克立斯建筑上挑RM1.30
8591,2019-03-04,Uni Wall bags RM21.25m subcontract from Crest Builder
8591,2019-03-20,Supportline: Crest Builder
8613,2019-03-30,下跌股:Enra集团95仙支撑
8613,2019-03-05,ENRA向Gemula索讨1038万
8613,2019-03-28,ENRA 2820万英国发展房产
8621,2019-04-15,首季净利增6.4% 伦平净赚7716万
8621,2019-03-28,赔偿增高压制盈利·伦平资本专注开发产品
8621,2019-04-16,LPI could see margin compression in fire insurance segment
8621,2019-04-15,LPI Capital posts higher Q1 net profit despite challenging environment
8621,2019-04-15,LPI records stronger 1Q profit on improved investment income
8621,2019-04-15,倫平資本首季盈利漲6.4%　淨保費收入增8.9%
8621,2019-04-15,保险业务推动 伦平资本首季净赚7716万
8621,2019-04-16,净保费收入改善‧伦平资本首季赚7716万
8621,2019-04-19,火险业将开放·伦平赚幅料承压
8621,2019-04-16,LPI Capital posts higher net profit of RM77.16mil for first quarter
8664,2019-04-14,Baris Place @ Setia Mayuri enjoys 90% take-up
8664,2019-03-20,"Putrajaya will honour Federal Hill agreement with SP Setia, says FT Minister"
8664,2019-04-22,S P Setia gets the Gold award for its beautiful landscape at Lepironia Garden
8664,2019-03-20,S P Setia to launch shop offices in first phase of Setia Mayuri
8664,2019-03-11,S P Setia’s gain from QSPH seen in 5-6 years
8664,2019-03-08,Business Of Sports: Bridge Too Far For Roman Abramovich?
8664,2019-05-01,S P Setia to launch 2-storey homes in Setia Eco Glades
8664,2019-04-26,Splendid Forte将与中方打造 士毛月希望城
8664,2019-04-26,Splendid Forte将与中方合作 打造士毛月希望城
8664,2019-03-08,3600万向隆市厅购地·实达蕉赖项目增至163亿
8664,2019-03-09,实达集团 蕉赖项目4年后推介
8702,2019-03-16,"德建资源428万
售子公司51%"
8702,2019-03-15,Sushi King operator Texchem sells 51% in Acumen to Delaware firm
8702,2019-03-15,Texchem to dispose of 51% stake in Acumen Scientific for RM4.28m
8702,2019-03-15,德建资源售Acumen 51%股权予美企
8702,2019-03-17,德建428万售子公司51%股权
8702,2019-03-15,Sushi King operator Texchem sells 51% in Acumen to Delaware firm 
8702,2019-04-24,Texchem to invest RM36mil for expansion this year
8702,2019-04-24,"积极扩展业务
德建资源今年投资3600万"
8702,2019-04-24,Texchem 1Q net profit up on ‘exceptional income’
8702,2019-04-24,特殊收入带动 德建资源首季转亏为盈
8702,2019-04-25,德建资源首季转盈242万
8869,2019-03-15,"Press Metal Aluminium may rise higher, says RHB Retail Research"
8869,2019-03-12,FBM KLCI climbs on bargain hunting as Asian stocks rise
8869,2019-03-12,亚股上升 逢低买盘推高马股
8869,2019-04-26,Press Metal’s low cost seen as able to cover aluminium price drop
8869,2019-02-26,Rosy outlook ahead for Press Metal as it expects aluminium demand to outstrip supply
8869,2019-02-27,高铝价· 更多加值产品·齐力末季赚1.56亿
8869,2019-02-27,"Affin Hwang cuts Press Metal earnings forecast, lowers target price to RM4.48"
8869,2019-02-27,艾芬黄氏投行调低齐力收益预测
8869,2019-03-01,Press Metal’s outlook deemed positive
8869,2019-03-06,"AmInvestment Bank maintains end-2019 FBM KLCI target of 1,820 points"
8877,2019-03-12,Ekovest to buy 23.42% stake in PLS Plantations from exec chairman Lim Kang Hoo's firm
8877,2019-03-12,怡克伟士斥7650万 购PLS种植股权
8877,2019-03-12,7650万入股23% 怡克伟士收购PLS种植
8877,2019-03-12,Ekovest buys stake in PLS from Lim Kang Hoo
8877,2019-03-12,怡克偉士多元化至種植　7650萬購入林蓬岸23%
8877,2019-04-24,怡克伟士私配筹逾2亿
8877,2019-03-20,怡克伟士买林蓬岸23%·林刚河：暂不全购
8877,2019-03-20,Lim explains Ekovest’s investment in his loss-making plantation ops
8877,2019-04-23,Ekovest proposes RM202mil private placement as stock soars
8877,2019-04-23,怡克伟士拟私下配售筹达2亿
8885,2019-04-03,See再次担任董事经理 刺激Avillion涨6.90%
8885,2019-04-03,"Avillion active, rises 6.90% after ex-MD See reappointed"
8885,2019-04-02,Avillion’s See Ah Sing is back as the group’s MD
8907,2019-03-21,EG Industries
8923,2019-03-07,"Jiankun sued for RM378,000 outstanding sum"
9059,2019-03-02,"派息每股1仙
陈顺风末季赚1005万"
9059,2019-03-07,"陈顺风
评级目标价上调"
9113,2019-04-02,Sanbumi inks JV agreement for mixed development in Penang
9113,2019-04-04,"善联参与槟Iconic Point发展
总值1.28亿"
9113,2019-04-16,"Possible for further upside for Sanbumi, says PublicInvest Research"
9113,2019-04-23,Sanbumi appoints Tan executive director
9113,2019-04-04,"Immediate support for Sanbumi at 36 sen, says AllianceDBS Research"
